Store,AverageSales,AverageCustomers
772,3582.199233716475,488.1353767560664
773,5716.108834827145,791.8553137003842
774,5493.743622448979,713.4158163265306
775,8690.889067524116,621.0948553054662
776,4804.806701030928,534.5682989690722
777,3991.3504492939664,350.5109114249037
778,5901.257234726688,800.491961414791
779,7128.521794871795,700.0833333333334
780,6547.1884615384615,788.9948717948718
781,4922.442307692308,672.9589743589744
782,5488.799743260591,513.2130937098844
783,6860.185421994885,678.6675191815857
784,7751.309370988447,825.1668806161746
785,6511.518613607189,561.3915275994865
786,3563.674358974359,553.0205128205129
787,10227.147435897436,1141.9679487179487
788,17961.914540816328,1717.9017857142858
789,3380.011583011583,469.2097812097812
790,7453.021766965429,682.3597951344431
791,7668.776636713736,810.3992297817715
792,7389.373555840822,691.7265725288831
793,4832.121951219512,457.8587933247754
794,3083.8128205128205,521.8294871794872
795,4553.673940949936,467.29910141206676
796,7244.772785622593,667.7971758664955
797,4208.231511254019,414.4951768488746
798,7468.274358974359,900.5910256410257
799,9894.987163029526,898.6315789473684
800,5337.432605905006,499.31450577663674
801,4845.2295918367345,474.3813775510204
802,6841.0752551020405,522.9910714285714
803,6047.678803641093,492.0949284785436
804,4922.186495176848,440.39871382636653
805,6084.228295819936,572.4292604501608
806,6808.287781350482,525.323151125402
807,9820.042253521127,982.1152368758003
808,7291.133333333333,601.3910256410256
809,9393.61489088575,802.2130937098844
810,5930.421052631579,488.8408215661104
811,4132.038265306122,682.7704081632653
812,6366.778205128205,776.4487179487179
813,5810.714285714285,650.2406692406693
814,8476.763427109974,695.2659846547315
815,8395.837620578779,815.4372990353697
816,5133.07702182285,742.6264441591784
817,21757.48341836735,3130.5739795918366
818,6110.572343149808,635.2637644046094
819,6091.100765306122,539.954081632653
820,12085.850482315112,1089.5916398713825
821,6937.491071428572,851.1428571428571
822,7737.664540816327,636.6849489795918
823,5802.383928571428,570.0012755102041
824,6834.3125,862.8239795918367
825,4562.921221864952,537.0546623794212
826,8839.186855670103,771.0863402061856
827,12771.665389527458,1663.441890166028
828,5199.946153846154,587.0653846153846
829,5920.669654289372,790.9206145966709
830,6174.879487179487,526.4589743589744
831,12689.002567394095,1576.961489088575
832,6550.293213828425,554.4417413572343
833,5511.350449293966,506.18228498074456
834,5868.5420918367345,639.4362244897959
835,5174.633289986996,657.553966189857
836,5906.002564102564,711.4615384615385
837,3473.721704394141,460.1531291611185
838,7987.2723785166245,817.7314578005115
839,5127.158163265306,647.0625
840,7319.0204081632655,1055.8354591836735
841,2972.608974358974,412.1730769230769
842,18574.79581993569,1149.242765273312
843,9468.706632653062,1116.2448979591836
844,4178.712451861361,454.2284980744544
845,4828.561855670103,357.9072164948454
846,9224.637997432606,864.620025673941
847,7111.761597938144,1010.7538659793814
848,6630.602883355177,753.1743119266055
849,8155.218112244898,889.1390306122449
850,6193.765847347995,652.2108667529108
851,5453.463022508038,469.69614147909965
852,4606.513444302177,583.9308578745198
853,9243.104247104247,1020.2509652509652
854,6577.1435897435895,680.7346153846154
855,5762.671814671815,614.3603603603603
856,7142.380102040816,957.8864795918367
857,7446.322663252241,922.9833546734956
858,4755.604501607717,418.0996784565916
859,7503.749196141479,726.2524115755627
860,5781.333759590792,732.0485933503836
861,3500.3494764397906,509.5523560209424
862,8565.13392857143,1118.1454081632653
863,7707.847801578354,918.7023675310033
864,4268.436293436293,587.967824967825
865,7566.584082156611,637.160462130937
866,6873.391805377721,486.00384122919337
867,4329.221590909091,410.0977272727273
868,9578.29961587708,652.1075544174136
869,5973.307692307692,870.0846153846154
870,6929.204663212436,868.5608808290156
871,6260.498079385403,479.62996158770807
872,8536.406931964057,821.7252888318357
873,3833.344871794872,456.2564102564103
874,4583.692602040816,509.76785714285717
875,5061.662387676508,470.23106546854945
876,9228.909921671018,1016.9791122715404
877,6331.502481389578,873.4937965260546
878,8720.084615384616,795.7294871794871
879,3762.983922829582,347.3263665594855
880,7507.059202059202,790.2548262548263
881,4203.016688061617,620.405648267009
882,6607.352405721716,842.3420026007802
883,4768.650834403081,502.61745827984595
884,5536.90996784566,530.0691318327974
885,5458.6752577319585,729.2448453608248
886,6442.724005134788,609.0012836970475
887,6887.370466321244,577.1282383419689
888,7998.741071428572,743.4094387755102
889,4144.4371794871795,452.95384615384614
890,5729.583601286174,444.6768488745981
891,7976.407216494846,1097.4600515463917
892,7599.162820512821,780.0474358974359
893,6396.59003215434,827.8536977491962
894,8468.47989623865,1034.7120622568093
895,9329.359073359074,881.7207207207207
896,6937.665816326531,1087.7448979591836
897,3492.9447300771208,345.61053984575835
898,6615.434782608696,710.9194373401534
899,5268.315384615385,562.5115384615384
900,5844.512861736334,549.0257234726688
901,7231.0420918367345,638.7066326530612
902,4886.471061093248,628.9405144694534
903,11737.745980707396,817.7765273311898
904,6016.757234726688,513.9887459807074
905,8530.25160462131,1267.4505776636713
906,10929.289372599233,1270.8450704225352
907,6270.749679075738,829.3286264441592
908,4234.8271446863,363.07426376440463
909,10728.983525535421,1020.0939044481055
910,5708.80641025641,573.5705128205128
911,9884.908163265307,909.420918367347
912,5765.9795918367345,758.6454081632653
913,8892.161082474227,1162.458762886598
914,9506.707908163266,1133.4285714285713
915,6338.1077170418,513.6816720257235
916,5382.226804123711,704.5567010309278
917,6702.944801026958,741.2862644415918
918,5187.271794871795,552.9435897435898
919,5536.381642512078,676.6489533011272
920,5764.196141479099,581.6848874598071
921,9473.894871794872,1094.5935897435897
922,7405.846451612903,713.4245161290322
923,5315.344387755102,640.0956632653061
924,4752.883183568678,450.14505776636713
925,6693.711313394018,1198.8751625487646
926,7260.587933247753,542.630295250321
927,6553.611398963731,871.4067357512953
928,8014.682926829269,692.612323491656
929,5815.345663265306,711.1581632653061
930,7150.1578947368425,1170.7008985879334
931,3588.8388571428573,441.7017142857143
932,7395.208667736758,731.0674157303371
933,7331.4794871794875,905.2923076923076
934,6763.620025673941,679.6110397946085
935,5650.705357142857,600.4260204081633
936,7056.284980744545,891.3863928112966
937,7232.900128040973,585.4865556978233
938,9408.114795918367,963.7079081632653
939,5977.849807445443,576.5096277278562
940,7252.592307692307,743.0179487179487
941,5030.638263665594,554.0948553054662
942,6058.364916773367,470.41741357234315
943,6969.183568677792,605.8241335044929
944,7930.507653061224,1229.5242346938776
945,4374.955357142857,530.8864795918367
946,4203.427471116816,532.6367137355584
947,8392.398184176394,1140.2970168612192
948,6936.760775862069,1712.427801724138
949,5350.006377551021,496.9119897959184
950,5742.317419354838,562.3135483870968
951,7776.97946084724,718.8331193838254
952,6568.048231511254,530.2202572347267
953,5323.455242966752,542.5946291560102
954,6966.048780487805,905.397946084724
955,4719.5494223363285,456.7021822849807
956,3855.9123711340208,496.2860824742268
957,7898.885204081633,850.6683673469388
958,4244.432397959184,562.7321428571429
959,7051.434948979592,744.5956632653061
960,6723.600512163893,553.0614596670935
961,6521.935815147625,688.8356867779204
962,6690.6148825065275,908.748041775457
963,10764.320924261874,1016.2130937098844
964,9759.972797927461,1395.30310880829
965,8484.763124199744,905.4852752880922
966,4818.078305519897,610.2567394094993
967,8641.172015404365,923.3247753530167
968,7191.976923076923,875.9666666666667
969,3503.4662251655627,599.1337748344371
970,3295.742637644046,400.16901408450707
971,8270.106080206986,985.3285899094437
972,3422.545584045584,387.8034188034188
973,6440.985879332477,789.8729139922979
974,11540.95498392283,1561.4212218649518
975,7715.736842105263,743.8331193838254
976,6974.965340179718,717.7394094993582
977,4774.142857142857,510.58105939004815
978,7213.574358974359,971.5769230769231
979,6264.460358056266,636.3823529411765
980,7019.6161745827985,554.7676508344031
981,7308.912820512821,754.225641025641
982,8058.279487179487,691.6628205128205
983,10259.789405684754,1379.9302325581396
984,6067.219072164949,740.3492268041238
985,8387.258687258687,774.7541827541828
986,6220.2525906735755,828.0867875647668
987,6847.355867346939,867.4655612244898
988,4698.071428571428,722.5076530612245
989,5242.463022508038,573.5450160771704
990,6409.134615384615,573.4807692307693
991,5756.765083440308,536.7509627727857
992,5715.991014120667,701.1424903722722
993,7618.029487179487,752.8294871794872
994,4539.516046213093,442.01155327342747
995,9264.346153846154,788.1205128205128
996,6510.0469361147325,696.7144719687093
997,5157.918053777209,412.3226632522407
998,4316.940797940798,534.2767052767052
999,9183.744871794872,660.401282051282
1000,7452.612540192926,681.1495176848874
1001,5420.721227621483,621.002557544757
1002,6063.507653061224,717.3686224489796
1003,7382.803594351733,773.1065468549423
1004,5165.445337620578,451.9003215434084
1005,6205.9807445442875,936.6919127086007
1006,6371.961538461538,866.2525641025641
1007,6996.2040816326535,816.1454081632653
1008,5331.103316326531,716.6517857142857
1009,4772.184887459807,458.1495176848875
1010,8874.156887755102,807.4706632653061
1011,7878.237483953787,943.3273427471116
1012,6049.710610932476,517.0128617363345
1013,3993.560975609756,443.1412066752246
1014,12206.806161745828,1349.6469833119384
1015,6040.029525032092,492.4749679075738
1016,5409.414634146341,500.19255455712454
1017,7203.429128738621,1015.7542262678803
1018,11748.342710997442,1359.4782608695652
1019,9071.00481540931,753.5682182985554
1020,9032.451984635083,1109.910371318822
1021,8877.748051948052,1062.009090909091
1022,7325.00513478819,823.0231065468549
1023,6152.617948717949,630.1679487179487
1024,6135.470663265306,785.4336734693877
1025,7425.501288659794,866.6997422680413
1026,9495.616174582798,1180.2888318356868
1027,13104.088282504013,1657.9325842696628
1028,4732.635430038511,546.5802310654685
1029,5416.497435897436,757.7217948717948
1030,3610.6705128205126,331.9179487179487
1031,4843.85622593068,417.96919127086005
1032,9195.198717948719,964.276923076923
1033,13865.140306122448,1299.2308673469388
1034,6503.775641025641,728.3974358974359
1035,4876.658974358975,577.4653846153847
1036,4986.202824133505,471.594351732991
1037,6906.44358974359,873.9474358974359
1038,5897.262057877813,513.4372990353697
1039,8181.42542153048,1037.385214007782
1040,8697.509627727855,866.1540436456996
1041,6111.715434083601,655.9726688102894
1042,4131.250320924262,546.8575096277278
1043,8792.828205128206,1206.9807692307693
1044,6622.019305019305,894.7554697554698
1045,7535.886749716874,915.246885617214
1046,8698.353846153846,684.0641025641025
1047,4885.469072164949,525.6469072164948
1048,6887.168582375479,531.5823754789272
1049,3985.379421221865,636.2572347266881
1050,7389.514724711908,517.7234314980794
1051,7490.758485639687,1006.3446475195823
1052,7269.395378690629,756.0770218228498
1053,8932.307397959185,1009.7729591836735
1054,6034.232142857143,616.9757653061224
1055,7914.593869731801,990.4061302681993
1056,3877.298555377207,369.8362760834671
1057,6423.996173469388,640.4119897959183
1058,7263.338896020539,700.9101412066752
1059,8424.552295918367,1153.751275510204
1060,7327.31322207959,848.1065468549423
1061,7378.339768339768,554.7310167310168
1062,6405.9807445442875,592.428754813864
1063,4271.286989795918,530.9451530612245
1064,9455.578947368422,1067.8587933247754
1065,4198.162379421222,485.2636655948553
1066,11073.919127086008,1125.9268292682927
1067,5756.186495176848,490.37299035369773
1068,4441.53667953668,309.5444015444015
1069,6305.269820971867,794.7020460358057
1070,7034.711734693878,867.952806122449
1071,6027.225765306122,728.6198979591836
1072,6821.911424903723,642.0731707317074
1073,7276.792041078305,918.2631578947369
1074,5146.24358974359,555.6076923076923
1075,11485.389030612245,1092.7602040816328
1076,3620.02567394095,545.4492939666238
1077,4489.767650834403,495.93966623876764
1078,6808.079794079794,523.6293436293437
1079,8685.312419974392,689.3265044814341
1080,10190.765273311898,841.5305466237942
1081,5924.919418758256,937.1783355350066
1082,7044.78717948718,1034.696153846154
1083,5146.368758002561,360.65044814340587
1084,6271.369565217391,807.9590792838875
1085,7567.2334183673465,760.3201530612245
1086,7677.409731113957,839.134443021767
1087,6282.202806122449,615.4808673469388
1088,5084.703465982028,485.14762516046216
1089,10160.761232349165,1002.5750962772786
1090,6453.071794871795,785.6602564102565
1091,8276.345663265307,697.1913265306123
1092,11960.538585209004,1165.022508038585
1093,8338.826923076924,869.45
1094,4574.715434083601,373.84244372990355
1095,4781.415601023018,677.8324808184143
1096,5456.523748395379,633.0629011553274
1097,9744.599787685775,2420.9214437367305
1098,5259.497435897436,709.0769230769231
1099,7743.111982082867,979.94960806271
1100,5405.1543450064855,667.3190661478599
1101,9972.266581632653,988.4502551020408
1102,6999.988745980708,706.4774919614148
1103,5019.544174135724,385.66453265044817
1104,5461.434083601286,431.2138263665595
1105,4564.572528883184,510.0359435173299
1106,4894.095663265306,557.6135204081633
1107,6231.720706260032,668.5313001605136
1108,5746.921794871795,590.2666666666667
1109,4927.204180064308,452.3376205787781
1110,4531.910600255428,540.176245210728
1111,5251.702182284981,451.7111681643132
1112,10236.577663671373,838.6084724005135
1113,6627.859693877551,717.0293367346939
1114,20666.5625,3200.9464285714284
1115,6302.469910371319,432.62996158770807
